chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,36,8.3.6 熵采样,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.3.6 熵采样,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.6 熵采样的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率分布；概率。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,37,8.3.7 回归问题中的不确定性,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；AI代理 主动学习 贝叶斯优化,SVM; KNN; AI agent Bayesian optimization active learning loop,机器学习流程 特征工程 模型训练 评估 示意图 8.3.7 回归问题中的不确定性,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.7 回归问题中的不确定性的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：回归。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,38,8.3.8 多样性采样：避免扎堆,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；AI代理 主动学习 贝叶斯优化,SVM; KNN; AI agent Bayesian optimization active learning loop,机器学习流程 特征工程 模型训练 评估 示意图 8.3.8 多样性采样：避免扎堆,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.8 多样性采样：避免扎堆的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：聚类。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,39,8.3.9 信息增益思想,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.9 信息增益思想,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.9 信息增益思想的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：主动学习；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,40,8.3.10 主动学习与实验设计,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；AI代理 主动学习 贝叶斯优化,SVM; KNN; AI agent Bayesian optimization active learning loop,机器学习流程 特征工程 模型训练 评估 示意图 8.3.10 主动学习与实验设计,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.10 主动学习与实验设计的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：分类。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,41,8.3.11 主动学习代码示例：候选池选择,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.11 主动学习代码示例：候选池选择,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.11 主动学习代码示例：候选池选择的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：主动学习；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,42,8.3.12 主动学习的材料案例,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.12 主动学习的材料案例,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.12 主动学习的材料案例的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：主动学习；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,43,8.3.13 主动学习的局限,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.3.13 主动学习的局限,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.3.13 主动学习的局限的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：主动学习；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,44,8.4 贝叶斯优化：用不确定性指导最优搜索,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4 贝叶斯优化：用不确定性指导最优搜索,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4 贝叶斯优化：用不确定性指导最优搜索的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯优化；采集函数；不确定性；代理。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,45,8.4.1 为什么需要贝叶斯优化,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.1 为什么需要贝叶斯优化,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.1 为什么需要贝叶斯优化的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,46,8.4.2 贝叶斯优化基本思想,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.2 贝叶斯优化基本思想,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.2 贝叶斯优化基本思想的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯优化；采集函数；不确定性；代理。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,47,8.4.3 代理模型,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.3 代理模型,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.3 代理模型的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：不确定性；代理。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,48,8.4.4 高斯过程回归：基本定义,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；AI代理 主动学习 贝叶斯优化,SVM; KNN; AI agent Bayesian optimization active learning loop,机器学习流程 特征工程 模型训练 评估 示意图 8.4.4 高斯过程回归：基本定义,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.4 高斯过程回归：基本定义的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：回归。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,49,8.4.5 高斯过程预测分布,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.5 高斯过程预测分布,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.5 高斯过程预测分布的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,50,8.4.6 探索与利用,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.6 探索与利用,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.6 探索与利用的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯优化；采集函数；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,51,8.4.7 采集函数：概率改进 PI,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.7 采集函数：概率改进 PI,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.7 采集函数：概率改进 PI的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率；正态分布。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,52,8.4.8 采集函数：期望改进 EI,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.8 采集函数：期望改进 EI,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.8 采集函数：期望改进 EI的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率；正态分布。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,53,8.4.9 采集函数：置信上界 UCB,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.9 采集函数：置信上界 UCB,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.9 采集函数：置信上界 UCB的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：采集函数；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,54,8.4.10 最小化问题的处理,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,55,8.4.11 约束贝叶斯优化,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.11 约束贝叶斯优化,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.11 约束贝叶斯优化的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯；概率。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,56,8.4.12 多目标贝叶斯优化,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.12 多目标贝叶斯优化,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.12 多目标贝叶斯优化的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,57,8.4.13 贝叶斯优化代码：一维示意,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.13 贝叶斯优化代码：一维示意,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.13 贝叶斯优化代码：一维示意的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,58,8.4.14 EI函数代码示例,yes,medium,数据流程,flowchart,数据采集；数据清洗；数据预处理；缺失值；异常值；数据标准化；数据流；AI代理 主动学习 贝叶斯优化,Pandas; NumPy; CSV; AI agent Bayesian optimization active learning loop,Python Pandas 数据预处理 数据清洗 流程图 8.4.14 EI函数代码示例,Python pandas data preprocessing workflow missing values feature scaling diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.14 EI函数代码示例的教学示意图,bottom,底部横向流程图,本页涉及数据流程相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：NumPy。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,59,8.4.15 贝叶斯优化适用条件,yes,high,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.4.15 贝叶斯优化适用条件,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.15 贝叶斯优化适用条件的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,60,8.4.16 贝叶斯优化与主动学习的区别,yes,high,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；AI代理 主动学习 贝叶斯优化,AI Agent; AI agent Bayesian optimization active learning loop,贝叶斯优化 主动学习 闭环 AI Agent 流程图 8.4.16 贝叶斯优化与主动学习的区别,Bayesian optimization active learning loop acquisition function AI agent workflow AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.4.16 贝叶斯优化与主动学习的区别的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：主动学习；贝叶斯优化；采集函数；不确定性。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,61,8.5 材料成分—工艺参数优化案例,yes,low,概念示意,schematic,8.5 材料成分—工艺参数优化案例；AI代理 主动学习 贝叶斯优化,AI agent Bayesian optimization active learning loop; concept diagram,AI代理 主动学习 贝叶斯优化 8.5 材料成分—工艺参数优化案例 教学示意图,AI agent Bayesian optimization active learning loop 8.5 材料成分—工艺参数优化案例 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5 材料成分—工艺参数优化案例的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,62,8.5.1 案例问题：增材制造合金性能优化,yes,low,概念示意,schematic,8.5.1 案例问题：增材制造合金性能优化；AI代理 主动学习 贝叶斯优化,AI agent Bayesian optimization active learning loop; concept diagram,AI代理 主动学习 贝叶斯优化 8.5.1 案例问题：增材制造合金性能优化 教学示意图,AI agent Bayesian optimization active learning loop 8.5.1 案例问题：增材制造合金性能优化 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5.1 案例问题：增材制造合金性能优化的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,63,8.5.2 设计空间定义,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,64,8.5.3 派生特征：体能量密度,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,65,8.5.4 目标函数构造,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,66,8.5.5 初始实验设计,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；AI代理 主动学习 贝叶斯优化,Bayes; AI agent Bayesian optimization active learning loop,贝叶斯定理 先验 后验 概率图示 8.5.5 初始实验设计,Bayes theorem diagram probability prior posterior likelihood AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5.5 初始实验设计的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：贝叶斯。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,67,8.5.6 代理模型训练,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；AI代理 主动学习 贝叶斯优化,SVM; KNN; AI agent Bayesian optimization active learning loop,机器学习流程 特征工程 模型训练 评估 示意图 8.5.6 代理模型训练,machine learning workflow feature engineering model training evaluation diagram AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5.6 代理模型训练的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：模型训练。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,68,8.5.7 候选点生成,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；AI代理 主动学习 贝叶斯优化,CALPHAD; Materials Project; phase-field; phase diagram; DFT; AI agent Bayesian optimization active learning loop,材料信息学 CALPHAD 相图 高通量材料设计 8.5.7 候选点生成,materials informatics CALPHAD phase diagram high-throughput materials design AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5.7 候选点生成的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：相图。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,69,8.5.8 使用 GPR 推荐下一组实验,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,70,8.5.9 可行性过滤,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,71,8.5.10 多目标优化：强度与塑性,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch08,第8章_AI代理主动学习与贝叶斯优化_100页_Marp.md,72,8.5.11 多保真优化,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；AI代理 主动学习 贝叶斯优化,CALPHAD; Materials Project; phase-field; phase diagram; DFT; AI agent Bayesian optimization active learning loop,材料信息学 CALPHAD 相图 高通量材料设计 8.5.11 多保真优化,materials informatics CALPHAD phase diagram high-throughput materials design AI agent Bayesian optimization active learning loop,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,8.5.11 多保真优化的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：相场；CALPHAD；有限元。
