chapter,md_file,slide_id,slide_title,need_image,image_priority,image_role,image_type,concept_keywords_zh,concept_keywords_en,search_query_zh,search_query_en,preferred_source_type,avoid_source_type,license_requirement,suggested_caption_zh,insertion_position,layout_hint,reason,existing_image_detected,notes
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,40,7.3 的学习任务,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 7.3 的学习任务,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,7.3 的学习任务的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG；向量数据库；语义检索。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,41,关键词检索的特点,yes,medium,安全合规案例,schematic,隐私；数据安全；公平性；可解释；鲁棒性；联邦学习；差分隐私；合规；伦理；水印；攻击；知识库 知识图谱 RAG,可信AI; knowledge graph retrieval augmented generation workflow vector database,可信AI 数据安全 隐私 公平性 可解释性 示意图 关键词检索的特点,trustworthy AI framework data privacy fairness explainability robustness diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,关键词检索的特点的教学示意图,right,右侧 40% 宽度,本页涉及安全合规案例相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：可解释。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,42,词袋模型,yes,low,概念示意,schematic,词袋模型；知识库 知识图谱 RAG,knowledge graph retrieval augmented generation workflow vector database; concept diagram,知识库 知识图谱 RAG 词袋模型 教学示意图,knowledge graph retrieval augmented generation workflow vector database 词袋模型 concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,词袋模型的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,43,TF-IDF 表示,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；知识库 知识图谱 RAG,CALPHAD; Materials Project; phase-field; phase diagram; DFT; knowledge graph retrieval augmented generation workflow vector database,材料信息学 CALPHAD 相图 高通量材料设计 TF-IDF 表示,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,TF-IDF 表示的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：DFT。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,44,BM25 的基本思想,yes,medium,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；知识库 知识图谱 RAG,CALPHAD; Materials Project; phase-field; phase diagram; DFT; knowledge graph retrieval augmented generation workflow vector database,材料信息学 CALPHAD 相图 高通量材料设计 BM25 的基本思想,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,BM25 的基本思想的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：DFT。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,45,文本嵌入：从词频到语义向量,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,46,嵌入向量的直观理解,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 嵌入向量的直观理解,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,嵌入向量的直观理解的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,47,余弦相似度,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,48,欧氏距离与余弦相似度,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 欧氏距离与余弦相似度,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,欧氏距离与余弦相似度的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：语义检索。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,49,向量数据库的作用,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 向量数据库的作用,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,向量数据库的作用的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：向量数据库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,50,元数据为什么重要？,yes,low,概念示意,schematic,元数据为什么重要？；知识库 知识图谱 RAG,knowledge graph retrieval augmented generation workflow vector database; concept diagram,知识库 知识图谱 RAG 元数据为什么重要？ 教学示意图,knowledge graph retrieval augmented generation workflow vector database 元数据为什么重要？ concept diagram open educational resource,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,元数据为什么重要？的教学示意图,right,右侧 35% 宽度,本页包含较抽象的框架、流程或应用关系，可用简洁示意图辅助讲解。,no,低优先级，建议人工审核是否确有必要。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,51,近似最近邻检索,yes,medium,算法流程,flowchart,监督学习；回归；分类；聚类；模型训练；模型评估；特征工程；交叉验证；过拟合；欠拟合；随机森林；知识库 知识图谱 RAG,SVM; KNN; knowledge graph retrieval augmented generation workflow vector database,机器学习流程 特征工程 模型训练 评估 示意图 近似最近邻检索,machine learning workflow feature engineering model training evaluation diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,近似最近邻检索的教学示意图,bottom,底部横向流程图,本页涉及机器学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：聚类。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,52,稀疏检索与稠密检索,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,53,Python 示例：TF-IDF 检索,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,54,检索结果不等于答案,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 检索结果不等于答案,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,检索结果不等于答案的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG；向量检索。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,55,7.3 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,56,7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,7.4 RAG基本流程：切分、嵌入、检索、重排、生成 △★的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,57,7.4 的学习任务,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 7.4 的学习任务,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,7.4 的学习任务的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,58,RAG 与微调的区别,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 RAG 与微调的区别,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 与微调的区别的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG；知识库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,59,RAG 的入库阶段,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 RAG 的入库阶段,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 的入库阶段的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG；向量数据库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,60,RAG 的问答阶段,yes,high,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；知识库 知识图谱 RAG,token; LLM; prompt; knowledge graph retrieval augmented generation workflow vector database,大语言模型 提示工程 Transformer 注意力机制 示意图 RAG 的问答阶段,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 的问答阶段的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：LLM。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,61,文档解析,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 文档解析,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,文档解析的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：知识库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,62,切分 chunk 的基本原则,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；知识库 知识图谱 RAG,token; LLM; prompt; knowledge graph retrieval augmented generation workflow vector database,大语言模型 提示工程 Transformer 注意力机制 示意图 切分 chunk 的基本原则,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,切分 chunk 的基本原则的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：token。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,63,chunk size 与 overlap,yes,medium,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；知识库 知识图谱 RAG,token; LLM; prompt; knowledge graph retrieval augmented generation workflow vector database,大语言模型 提示工程 Transformer 注意力机制 示意图 chunk size 与 overlap,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,chunk size 与 overlap的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：token。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,64,嵌入与索引,yes,medium,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；知识库 知识图谱 RAG,CNN; RNN; Transformer; embedding; knowledge graph retrieval augmented generation workflow vector database,神经网络 Transformer 注意力机制 CNN 架构图 嵌入与索引,neural network architecture Transformer attention mechanism CNN diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,嵌入与索引的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：embedding。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,65,top-k 检索,no,none,,,,,,,,,,,none,不建议插图,本页文字信息已能支撑讲解，或页面内容较密，插图可能降低可读性。,no,
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,66,元数据过滤,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；知识库 知识图谱 RAG,CALPHAD; Materials Project; phase-field; phase diagram; DFT; knowledge graph retrieval augmented generation workflow vector database,材料信息学 CALPHAD 相图 高通量材料设计 元数据过滤,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,元数据过滤的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：相场；phase-field。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,67,重排 reranking,yes,medium,算法流程,algorithm_diagram,贝叶斯；概率分布；先验；后验；似然；概率；正态分布；条件概率；知识库 知识图谱 RAG,Bayes; knowledge graph retrieval augmented generation workflow vector database,贝叶斯定理 先验 后验 概率图示 重排 reranking,Bayes theorem diagram probability prior posterior likelihood knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,重排 reranking的教学示意图,bottom,底部横向流程图,本页涉及算法机理相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：概率。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,68,提示词构造,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 提示词构造,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,提示词构造的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,69,生成阶段,yes,medium,算法流程,flowchart,主动学习；贝叶斯优化；采集函数；不确定性；代理；闭环；优化循环；知识库 知识图谱 RAG,AI Agent; knowledge graph retrieval augmented generation workflow vector database,贝叶斯优化 主动学习 闭环 AI Agent 流程图 生成阶段,Bayesian optimization active learning loop acquisition function AI agent workflow knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,生成阶段的教学示意图,bottom,底部横向流程图,本页涉及主动学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：不确定性。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,70,RAG 最小闭环,yes,high,模拟结果,simulation,相场；相图；分子动力学；有限元；高通量；材料数据库；材料基因；知识库 知识图谱 RAG,CALPHAD; Materials Project; phase-field; phase diagram; DFT; knowledge graph retrieval augmented generation workflow vector database,材料信息学 CALPHAD 相图 高通量材料设计 RAG 最小闭环,materials informatics CALPHAD phase diagram high-throughput materials design knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 最小闭环的教学示意图,right,右侧 40% 宽度,本页涉及材料应用相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：材料数据库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,71,Python 示例：最小检索器,no,none,,,,,,,,,,,none,不建议插图,本页以代码阅读或演示为主，插图可能挤压 4:3 板书式排版空间。,no,若后续需要运行结果截图，可人工补充。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,72,Python 示例：构造 RAG 提示词,yes,high,概念示意,algorithm_diagram,大语言模型；提示工程；生成式；词向量；幻觉；上下文窗口；知识库 知识图谱 RAG,token; LLM; prompt; knowledge graph retrieval augmented generation workflow vector database,大语言模型 提示工程 Transformer 注意力机制 示意图 Python 示例：构造 RAG 提示词,large language model Transformer attention mechanism prompt engineering workflow knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,Python 示例：构造 RAG 提示词的教学示意图,right,右侧 40% 宽度,本页涉及生成式AI相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：prompt。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,73,RAG 的典型错误类型,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 RAG 的典型错误类型,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 的典型错误类型的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,74,RAG 参数调节,yes,high,算法流程,algorithm_diagram,神经网络；卷积；注意力；深度学习；多模态；编码器；解码器；知识库 知识图谱 RAG,CNN; RNN; Transformer; embedding; knowledge graph retrieval augmented generation workflow vector database,神经网络 Transformer 注意力机制 CNN 架构图 RAG 参数调节,neural network architecture Transformer attention mechanism CNN diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,RAG 参数调节的教学示意图,bottom,底部横向流程图,本页涉及深度学习相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：embedding。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,75,面向材料文献的 RAG 特别要求,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 面向材料文献的 RAG 特别要求,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,面向材料文献的 RAG 特别要求的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,76,7.4 小结,no,none,,,,,,,,,,,none,不建议插图,封面、目录、过渡或总结类页面通常以文字结构为主，避免装饰性配图。,no,可人工判断是否需要主题图。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,77,7.5 材料文献知识库与实验室知识管理,yes,medium,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 7.5 材料文献知识库与实验室知识管理,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,7.5 材料文献知识库与实验室知识管理的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：知识库。
ch07,第7章_知识库知识图谱与检索增强生成RAG_100页_Marp.md,78,7.5 的学习任务,yes,high,数据流程,flowchart,检索增强；向量数据库；向量检索；知识库；知识图谱；语义检索；知识库 知识图谱 RAG,RAG; GraphRAG; knowledge graph retrieval augmented generation workflow vector database,检索增强生成 RAG 向量数据库 知识图谱 流程图 7.5 的学习任务,retrieval augmented generation workflow vector database knowledge graph diagram knowledge graph retrieval augmented generation workflow vector database,official documentation; open educational resource; open access paper; Wikimedia Commons; university course material; government/lab source,AI-generated image; stock photo; watermark image; commercial copyrighted slide; low-resolution blog image,prefer CC BY/CC BY-SA/public domain/official reusable image; record attribution,7.5 的学习任务的教学示意图,bottom,底部横向流程图,本页涉及RAG相关概念，配图有助于把抽象关系转化为可视化教学对象。,no,关键词命中：RAG；知识库。
