chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,66,9.4.7 高通量工作流软件,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.4.7 高通量工作流软件 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.4.7 高通量工作流软件的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,67,9.4.8 高通量任务的失败处理,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.4.8 高通量任务的失败处理 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.4.8 高通量任务的失败处理的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,68,9.4.9 高通量实验的基本路线,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.4.9 高通量实验的基本路线 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.4.9 高通量实验的基本路线的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,69,9.4.10 组合材料实验,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.4.10 组合材料实验 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.4.10 组合材料实验的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,70,9.4.11 高通量实验数据表设计,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.4.11 高通量实验数据表设计 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.4.11 高通量实验数据表设计的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,71,9.4.12 计算与实验高通量的差异,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.4.12 计算与实验高通量的差异 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.4.12 计算与实验高通量的差异的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,72,9.4.13 高通量筛选的漏斗模型,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.4.13 高通量筛选的漏斗模型 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.4.13 高通量筛选的漏斗模型的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,73,9.4.14 高通量设计中的约束,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.4.14 高通量设计中的约束 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.4.14 高通量设计中的约束的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,74,9.4.15 Python示例：简单候选材料筛选,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow | Python Pandas 数据预处理 数据清洗 流程图 9.4.15 Python示例：简单候选材料筛选 | Pandas NumPy CSV materials database high-throughput materials design workflow diagram,数据流程,flowchart,9.4.15 Python示例：简单候选材料筛选的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,75,9.4.16 高通量与主动学习的连接,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.4.16 高通量与主动学习的连接 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.4.16 高通量与主动学习的连接的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,77,9.5 材料基因工程与数据驱动材料设计,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.5 材料基因工程与数据驱动材料设计 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.5 材料基因工程与数据驱动材料设计的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,78,9.5.1 材料基因工程的基本思想,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.5.1 材料基因工程的基本思想 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.5.1 材料基因工程的基本思想的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,79,9.5.2 材料研发范式的变化,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.5.2 材料研发范式的变化 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.5.2 材料研发范式的变化的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,80,9.5.3 成分—工艺—组织—性能框架,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.5.3 成分—工艺—组织—性能框架 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.5.3 成分—工艺—组织—性能框架的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,83,9.5.6 材料描述符,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.5.6 材料描述符 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.5.6 材料描述符的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,85,9.5.8 数据驱动材料设计流程,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram materials database high-throughput materials design workflow | 机器学习流程 特征工程 模型训练 评估 示意图 9.5.8 数据驱动材料设计流程 | SVM KNN materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.5.8 数据驱动材料设计流程的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,88,9.5.11 Pareto最优的直观解释,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.5.11 Pareto最优的直观解释 concept diagram open educational resource | 材料数据库 高通量材料设计 9.5.11 Pareto最优的直观解释 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.5.11 Pareto最优的直观解释的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,89,9.5.12 案例：增材制造工艺窗口设计,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.5.12 案例：增材制造工艺窗口设计 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.5.12 案例：增材制造工艺窗口设计的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,91,9.5.14 案例：高熵合金设计,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.5.14 案例：高熵合金设计 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.5.14 案例：高熵合金设计的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,92,9.5.15 机器学习模型不是设计终点,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.5.15 机器学习模型不是设计终点 concept diagram open educational resource | 材料数据库 高通量材料设计 9.5.15 机器学习模型不是设计终点 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.5.15 机器学习模型不是设计终点的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,93,9.5.16 Python示例：工艺窗口初筛,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow | Python Pandas 数据预处理 数据清洗 流程图 9.5.16 Python示例：工艺窗口初筛 | Pandas NumPy CSV materials database high-throughput materials design workflow diagram,数据流程,flowchart,9.5.16 Python示例：工艺窗口初筛的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,94,9.5.17 数据驱动设计的常见误区,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.5.17 数据驱动设计的常见误区 concept diagram open educational resource | 材料数据库 高通量材料设计 9.5.17 数据驱动设计的常见误区 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.5.17 数据驱动设计的常见误区的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,97,9.6.1 为什么需要多保真融合,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.6.1 为什么需要多保真融合 concept diagram open educational resource | 材料数据库 高通量材料设计 9.6.1 为什么需要多保真融合 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.6.1 为什么需要多保真融合的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,98,9.6.2 保真度的含义,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.6.2 保真度的含义 concept diagram open educational resource | 材料数据库 高通量材料设计 9.6.2 保真度的含义 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.6.2 保真度的含义的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,99,9.6.3 多保真数据示例,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.6.3 多保真数据示例 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.6.3 多保真数据示例的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,101,9.6.5 偏差校正模型,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.6.5 偏差校正模型 concept diagram open educational resource | 材料数据库 高通量材料设计 9.6.5 偏差校正模型 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.6.5 偏差校正模型的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,102,9.6.6 多保真高斯过程思想,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.6.6 多保真高斯过程思想 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.6 多保真高斯过程思想的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,103,9.6.7 实验—模拟融合,yes,1,not_found,,,,,,,,,,,,,,,materials microstructure recognition microscopy image materials database high-throughput materials design workflow | 材料显微组织识别 图像 9.6.7 实验—模拟融合 | microstructure SEM EBSD materials database high-throughput materials design workflow diagram,材料组织,microscopy,9.6.7 实验—模拟融合的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,105,9.6.9 多保真融合中的数据泄漏,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.6.9 多保真融合中的数据泄漏 concept diagram open educational resource | 材料数据库 高通量材料设计 9.6.9 多保真融合中的数据泄漏 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.6.9 多保真融合中的数据泄漏的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,106,9.6.10 数据来源作为特征,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.6.10 数据来源作为特征 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.6.10 数据来源作为特征的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,107,9.6.11 Python示例：低保真校准到高保真,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow | Python Pandas 数据预处理 数据清洗 流程图 9.6.11 Python示例：低保真校准到高保真 | Pandas NumPy CSV materials database high-throughput materials design workflow diagram,数据流程,flowchart,9.6.11 Python示例：低保真校准到高保真的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,108,9.6.12 Python示例：带数据源权重的回归,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram materials database high-throughput materials design workflow | 机器学习流程 特征工程 模型训练 评估 示意图 9.6.12 Python示例：带数据源权重的回归 | SVM KNN materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.12 Python示例：带数据源权重的回归的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,109,9.6.13 多保真融合的评价,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.6.13 多保真融合的评价 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.13 多保真融合的评价的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,110,9.6.14 多源数据融合的可靠性分级,yes,1,not_found,,,,,,,,,,,,,,,materials database high-throughput materials design workflow 9.6.14 多源数据融合的可靠性分级 concept diagram open educational resource | 材料数据库 高通量材料设计 9.6.14 多源数据融合的可靠性分级 教学示意图 | materials database high-throughput materials design workflow concept diagram diagram,概念示意,schematic,9.6.14 多源数据融合的可靠性分级的教学示意图,右侧 35% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,111,9.6.15 多保真融合与贝叶斯优化,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.6.15 多保真融合与贝叶斯优化 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.15 多保真融合与贝叶斯优化的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,112,9.6.16 多保真材料研发闭环,yes,1,not_found,,,,,,,,,,,,,,,Bayesian optimization active learning loop acquisition function AI agent workflow materials database high-throughput materials design workflow | 贝叶斯优化 主动学习 闭环 AI Agent 流程图 9.6.16 多保真材料研发闭环 | AI Agent materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.16 多保真材料研发闭环的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,113,9.6.17 本章综合案例：耐蚀合金数据平台,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 9.6.17 本章综合案例：耐蚀合金数据平台 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,9.6.17 本章综合案例：耐蚀合金数据平台的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,114,9.6.18 本章综合案例流程,yes,1,not_found,,,,,,,,,,,,,,,machine learning workflow feature engineering model training evaluation diagram materials database high-throughput materials design workflow | 机器学习流程 特征工程 模型训练 评估 示意图 9.6.18 本章综合案例流程 | SVM KNN materials database high-throughput materials design workflow diagram,算法流程,flowchart,9.6.18 本章综合案例流程的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,117,核心概念对照表,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 核心概念对照表 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,核心概念对照表的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,118,常见考试与讨论问题,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 常见考试与讨论问题 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,常见考试与讨论问题的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,119,Python编程作业：材料数据库候选筛选,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 Python编程作业：材料数据库候选筛选 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,Python编程作业：材料数据库候选筛选的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,120,作业参考代码框架,yes,1,not_found,,,,,,,,,,,,,,,Python pandas data preprocessing workflow missing values feature scaling diagram materials database high-throughput materials design workflow | Python Pandas 数据预处理 数据清洗 流程图 作业参考代码框架 | Pandas NumPy CSV materials database high-throughput materials design workflow diagram,数据流程,flowchart,作业参考代码框架的教学示意图,底部横向流程图,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,121,作业拓展要求,yes,1,not_found,,,,,,,,,,,,,,,materials informatics CALPHAD phase diagram high-throughput materials design materials database high-throughput materials design workflow | 材料信息学 CALPHAD 相图 高通量材料设计 作业拓展要求 | CALPHAD Materials Project phase-field phase diagram DFT diagram,模拟结果,simulation,作业拓展要求的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
ch09,第9章_大数据平台材料数据库与高通量材料设计_100页_Marp.md,122,最后一页,yes,1,not_found,,,,,,,,,,,,,,,trustworthy AI framework data privacy fairness explainability robustness diagram materials database high-throughput materials design workflow | 可信AI 数据安全 隐私 公平性 可解释性 示意图 最后一页 | 可信AI materials database high-throughput materials design workflow diagram,安全合规案例,schematic,最后一页的教学示意图,右侧 40% 宽度,,no suitable Wikimedia Commons image found after 3 query attempts
