chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,1,第5章 深度学习、多模态AI与显微组织识别,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s001_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,64260,1200,799,af15ca9fe11f55270ae4e16083faf6d4f666eeb3abef7753a1e260baa141c29d,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0+%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0+%E5%A4%9A%E6%A8%A1%E6%80%81AI%E4%B8%8E%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度学习 多模态AI与显微组织识别,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 深度学习 多模态AI与显微组织识别,算法流程,algorithm_diagram,第5章 深度学习、多模态AI与显微组织识别的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,67,多模态融合的三种基本方式,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s067_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s067_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s067_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,153794,1598,900,a3dd6aa946493d823374aa493d530b6c0644b2c605e1b29179f175c961ee46d1,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E8%9E%8D%E5%90%88%E7%9A%84%E4%B8%89%E7%A7%8D%E5%9F%BA%E6%9C%AC%E6%96%B9%E5%BC%8F,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E8%9E%8D%E5%90%88%E7%9A%84%E4%B8%89%E7%A7%8D%E5%9F%BA%E6%9C%AC%E6%96%B9%E5%BC%8F&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态融合的三种基本方式,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态融合的三种基本方式,算法流程,algorithm_diagram,多模态融合的三种基本方式的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,69,中间融合：各模态先编码,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s069_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s069_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s069_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,105127,1598,900,be86674d731bcb3270a7f4bbaccb4da8031cea04247606d621c3420c247f83c0,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%B8%AD%E9%97%B4%E8%9E%8D%E5%90%88+%E5%90%84%E6%A8%A1%E6%80%81%E5%85%88%E7%BC%96%E7%A0%81,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E4%B8%AD%E9%97%B4%E8%9E%8D%E5%90%88+%E5%90%84%E6%A8%A1%E6%80%81%E5%85%88%E7%BC%96%E7%A0%81&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 中间融合 各模态先编码,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 中间融合 各模态先编码,算法流程,algorithm_diagram,中间融合：各模态先编码的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,70,后期融合：多个模型共同投票,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s070_r1_algorithm.jpg,assets/downloaded/ch05/text1_expanded/ch05_s070_r1_algorithm.jpg,ch05_s070_r1_algorithm.jpg,.jpg,41167,1000,700,51d81d6b2eb44d8b2e3e257b69f95f3d2f941c0504115764ddcbca10e22264ee,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E5%90%8E%E6%9C%9F%E8%9E%8D%E5%90%88+%E5%A4%9A%E4%B8%AA%E6%A8%A1%E5%9E%8B%E5%85%B1%E5%90%8C%E6%8A%95%E7%A5%A8,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E5%90%8E%E6%9C%9F%E8%9E%8D%E5%90%88+%E5%A4%9A%E4%B8%AA%E6%A8%A1%E5%9E%8B%E5%85%B1%E5%90%8C%E6%8A%95%E7%A5%A8&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 后期融合 多个模型共同投票,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 后期融合 多个模型共同投票,算法流程,algorithm_diagram,后期融合：多个模型共同投票的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,71,多模态对齐问题,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s071_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s071_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s071_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,65978,1598,900,c6103034b0d845174def8a3113a057187416a674970298da785f687ffafce34f,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E5%AF%B9%E9%BD%90%E9%97%AE%E9%A2%98,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E5%AF%B9%E9%BD%90%E9%97%AE%E9%A2%98&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态对齐问题,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态对齐问题,算法流程,algorithm_diagram,多模态对齐问题的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,72,嵌入表示：把不同模态放入统一空间,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s072_r1_deep-learning-microstructure-recognition-cnn.jpg,assets/downloaded/ch05/text1_expanded/ch05_s072_r1_deep-learning-microstructure-recognition-cnn.jpg,ch05_s072_r1_deep-learning-microstructure-recognition-cnn.jpg,.jpg,88798,1400,900,bb82934c6ea0456c3d29f08daf2914f9ee05ca332915325dc77ff9f4ea38bde1,https://www.bing.com/images/search?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%B5%8C%E5%85%A5%E8%A1%A8%E7%A4%BA%EF%BC%9A%E6%8A%8A%E4%B8%8D%E5%90%8C%E6%A8%A1%E6%80%81%E6%94%BE%E5%85%A5%E7%BB%9F%E4%B8%80%E7%A9%BA%E9%97%B4+concept+diagram+open+educational+resource+%E5%B5%8C%E5%85%A5%E8%A1%A8%E7%A4%BA+%E6%8A%8A%E4%B8%8D%E5%90%8C%E6%A8%A1%E6%80%81%E6%94%BE%E5%85%A5%E7%BB%9F%E4%B8%80%E7%A9%BA%E9%97%B4,https://tse1.mm.bing.net/th?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%B5%8C%E5%85%A5%E8%A1%A8%E7%A4%BA%EF%BC%9A%E6%8A%8A%E4%B8%8D%E5%90%8C%E6%A8%A1%E6%80%81%E6%94%BE%E5%85%A5%E7%BB%9F%E4%B8%80%E7%A9%BA%E9%97%B4+concept+diagram+open+educational+resource+%E5%B5%8C%E5%85%A5%E8%A1%A8%E7%A4%BA+%E6%8A%8A%E4%B8%8D%E5%90%8C%E6%A8%A1%E6%80%81%E6%94%BE%E5%85%A5%E7%BB%9F%E4%B8%80%E7%A9%BA%E9%97%B4&w=1400&h=900&c=7&rs=1&p=0,deep learning microstructure recognition CNN architecture 嵌入表示：把不同模态放入统一空间 concept diagram open educational resource 嵌入表示 把不同模态放入统一空间,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,deep learning microstructure recognition CNN architecture 嵌入表示：把不同模态放入统一空间 concept diagram open educational resource 嵌入表示 把不同模态放入统一空间,概念示意,schematic,嵌入表示：把不同模态放入统一空间的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,73,对比学习的基本思想,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s073_r1_schematic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s073_r1_schematic.jpg,ch05_s073_r1_schematic.jpg,.jpg,70930,1200,800,d0f4bfb667a4bb7714bd7af55874a891f1c333d0cf612b04fdcbb410ecc735f0,https://www.bing.com/images/search?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%AF%B9%E6%AF%94%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3+concept+diagram+open+educational+resource+%E5%AF%B9%E6%AF%94%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3,https://tse1.mm.bing.net/th?q=deep+learning+microstructure+recognition+CNN+architecture+%E5%AF%B9%E6%AF%94%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3+concept+diagram+open+educational+resource+%E5%AF%B9%E6%AF%94%E5%AD%A6%E4%B9%A0%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3&w=1400&h=900&c=7&rs=1&p=0,deep learning microstructure recognition CNN architecture 对比学习的基本思想 concept diagram open educational resource 对比学习的基本思想,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,deep learning microstructure recognition CNN architecture 对比学习的基本思想 concept diagram open educational resource 对比学习的基本思想,概念示意,schematic,对比学习的基本思想的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,74,多模态材料案例 1：图像 + 成分预测硬度,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s074_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s074_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s074_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,114760,1598,900,6a00b2aa91bc8af4e331211007a3684fc8f099ec88d0df41fac618a5827cef12,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+1+%E5%9B%BE%E5%83%8F+%E6%88%90%E5%88%86%E9%A2%84%E6%B5%8B%E7%A1%AC%E5%BA%A6,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+1+%E5%9B%BE%E5%83%8F+%E6%88%90%E5%88%86%E9%A2%84%E6%B5%8B%E7%A1%AC%E5%BA%A6&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 多模态材料案例 1 图像 成分预测硬度,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 多模态材料案例 1 图像 成分预测硬度,材料组织,microscopy,多模态材料案例 1：图像 + 成分预测硬度的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,75,多模态材料案例 2：文本 + 图像建立知识库,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s075_r1_retrieval-augmented-generation-vector-databa.jpg,assets/downloaded/ch05/text1_expanded/ch05_s075_r1_retrieval-augmented-generation-vector-databa.jpg,ch05_s075_r1_retrieval-augmented-generation-vector-databa.jpg,.jpg,64597,1400,900,9d285b2c0428c8119f713994a0a5e01a498d39f84b41cac2fa819d9d07f3bf51,https://www.bing.com/images/search?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+2+%E6%96%87%E6%9C%AC+%E5%9B%BE%E5%83%8F%E5%BB%BA%E7%AB%8B%E7%9F%A5%E8%AF%86%E5%BA%93,https://tse1.mm.bing.net/th?q=retrieval+augmented+generation+workflow+vector+database+knowledge+graph+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+2+%E6%96%87%E6%9C%AC+%E5%9B%BE%E5%83%8F%E5%BB%BA%E7%AB%8B%E7%9F%A5%E8%AF%86%E5%BA%93&w=1400&h=900&c=7&rs=1&p=0,retrieval augmented generation workflow vector database knowledge graph diagram deep learning microstructure recognition CNN architecture 多模态材料案例 2 文本 图像建立知识库,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,retrieval augmented generation workflow vector database knowledge graph diagram deep learning microstructure recognition CNN architecture 多模态材料案例 2 文本 图像建立知识库,数据流程,flowchart,多模态材料案例 2：文本 + 图像建立知识库的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,76,多模态材料案例 3：谱图 + 结构数据,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s076_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s076_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s076_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,130132,1400,900,d05dc7450b48b1949b4afd8c8c323cd9104aebff2432cf9d57d4b389358fd783,https://www.bing.com/images/search?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+3+%E8%B0%B1%E5%9B%BE+%E7%BB%93%E6%9E%84%E6%95%B0%E6%8D%AE,https://tse1.mm.bing.net/th?q=Bayes+theorem+diagram+probability+prior+posterior+likelihood+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%9D%90%E6%96%99%E6%A1%88%E4%BE%8B+3+%E8%B0%B1%E5%9B%BE+%E7%BB%93%E6%9E%84%E6%95%B0%E6%8D%AE&w=1400&h=900&c=7&rs=1&p=0,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 多模态材料案例 3 谱图 结构数据,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Bayes theorem diagram probability prior posterior likelihood deep learning microstructure recognition CNN architecture 多模态材料案例 3 谱图 结构数据,算法流程,algorithm_diagram,多模态材料案例 3：谱图 + 结构数据的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,77,多模态融合中的缺失模态,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s077_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s077_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s077_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,105948,1600,900,b2402f2c366d8193f68d39f3b1e46477e2101dd32fbcdb3d6c529f051a4ae12f,https://www.bing.com/images/search?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E8%9E%8D%E5%90%88%E4%B8%AD%E7%9A%84%E7%BC%BA%E5%A4%B1%E6%A8%A1%E6%80%81,https://tse1.mm.bing.net/th?q=materials+informatics+CALPHAD+phase+diagram+high-throughput+materials+design+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E8%9E%8D%E5%90%88%E4%B8%AD%E7%9A%84%E7%BC%BA%E5%A4%B1%E6%A8%A1%E6%80%81&w=1400&h=900&c=7&rs=1&p=0,materials informatics CALPHAD phase diagram high-throughput materials design deep learning microstructure recognition CNN architecture 多模态融合中的缺失模态,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials informatics CALPHAD phase diagram high-throughput materials design deep learning microstructure recognition CNN architecture 多模态融合中的缺失模态,模拟结果,simulation,多模态融合中的缺失模态的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,78,Python示例：早期融合特征拼接,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s078_r1_python-algorithm.jpg,assets/downloaded/ch05/text1_expanded/ch05_s078_r1_python-algorithm.jpg,ch05_s078_r1_python-algorithm.jpg,.jpg,41672,1000,700,127b705707730d1b0f25d69c2d586743d0b59eb34fa4f2a162390879d919d03a,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E6%97%A9%E6%9C%9F%E8%9E%8D%E5%90%88%E7%89%B9%E5%BE%81%E6%8B%BC%E6%8E%A5,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+Python%E7%A4%BA%E4%BE%8B+%E6%97%A9%E6%9C%9F%E8%9E%8D%E5%90%88%E7%89%B9%E5%BE%81%E6%8B%BC%E6%8E%A5&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture Python示例 早期融合特征拼接,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture Python示例 早期融合特征拼接,算法流程,algorithm_diagram,Python示例：早期融合特征拼接的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,79,多模态模型评价,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s079_r1_algorithm.jpg,assets/downloaded/ch05/text1_expanded/ch05_s079_r1_algorithm.jpg,ch05_s079_r1_algorithm.jpg,.jpg,96321,1000,700,583ec7ecfcbce5c7b5d650af09141df10dd42d0751c98ca55754b897d2a035b0,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%A8%A1%E5%9E%8B%E8%AF%84%E4%BB%B7,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E6%A8%A1%E5%9E%8B%E8%AF%84%E4%BB%B7&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态模型评价,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态模型评价,算法流程,algorithm_diagram,多模态模型评价的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,80,多模态学习的风险,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s080_r1_deep-learning-microstructure-recognition-mic.jpg,assets/downloaded/ch05/text1_expanded/ch05_s080_r1_deep-learning-microstructure-recognition-mic.jpg,ch05_s080_r1_deep-learning-microstructure-recognition-mic.jpg,.jpg,96171,1598,900,18a71a3a28686a29220a111f8db43ce051db1c82e042691d9780a8ef865df6fe,https://www.bing.com/images/search?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E5%AD%A6%E4%B9%A0%E7%9A%84%E9%A3%8E%E9%99%A9,https://tse1.mm.bing.net/th?q=neural+network+architecture+Transformer+attention+mechanism+CNN+diagram+deep+learning+microstructure+recognition+CNN+architecture+%E5%A4%9A%E6%A8%A1%E6%80%81%E5%AD%A6%E4%B9%A0%E7%9A%84%E9%A3%8E%E9%99%A9&w=1400&h=900&c=7&rs=1&p=0,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态学习的风险,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,neural network architecture Transformer attention mechanism CNN diagram deep learning microstructure recognition CNN architecture 多模态学习的风险,算法流程,algorithm_diagram,多模态学习的风险的教学示意图,底部横向流程图,,expanded loose mode; resumed existing file; opened successfully
ch05,第5章_深度学习多模态AI与显微组织识别_100页_Marp.md,82,5.5 显微组织图像分类、分割与缺陷识别 ★,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s082_r1_microscopy.jpg,assets/downloaded/ch05/text1_expanded/ch05_s082_r1_microscopy.jpg,ch05_s082_r1_microscopy.jpg,.jpg,186320,1200,800,a88b38c18d6e828ca556bc3b0714a196d2206f82ded7442403811220134731f9,https://www.bing.com/images/search?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+5+5+%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E5%9B%BE%E5%83%8F%E5%88%86%E7%B1%BB+%E5%88%86%E5%89%B2%E4%B8%8E%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB,https://tse1.mm.bing.net/th?q=materials+microstructure+recognition+microscopy+image+deep+learning+microstructure+recognition+CNN+architecture+5+5+%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E5%9B%BE%E5%83%8F%E5%88%86%E7%B1%BB+%E5%88%86%E5%89%B2%E4%B8%8E%E7%BC%BA%E9%99%B7%E8%AF%86%E5%88%AB&w=1400&h=900&c=7&rs=1&p=0,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 5 5 显微组织图像分类 分割与缺陷识别,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,materials microstructure recognition microscopy image deep learning microstructure recognition CNN architecture 5 5 显微组织图像分类 分割与缺陷识别,材料组织,microscopy,5.5 显微组织图像分类、分割与缺陷识别 ★的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
