chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,1,第6章 生成式AI、大语言模型与提示工程,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s001_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,52299,1200,800,b2fad1a98168f7eb9c66f6633e621400d078c98cfa2547b89fca6b40caaf6b37,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%94%9F%E6%88%90%E5%BC%8FAI+%E5%A4%A7%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%94%9F%E6%88%90%E5%BC%8FAI+%E5%A4%A7%E8%AF%AD%E8%A8%80%E6%A8%A1%E5%9E%8B%E4%B8%8E%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 生成式AI 大语言模型与提示工程,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 生成式AI 大语言模型与提示工程,概念示意,algorithm_diagram,第6章 生成式AI、大语言模型与提示工程的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,63,提示模板：代码生成,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,assets/downloaded/ch05/text1_expanded/ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,.jpg,,,,e87947a7876be2a88c1ec43f11419cfcef41cf96a5307f0b18dcaec79cb8f4de,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+063,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+063&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram large language model Transformer attention mechanism prompt engineering workflow ch06 063,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram large language model Transformer attention mechanism prompt engineering workflow ch06 063,数据流程,flowchart,提示模板：代码生成的教学示意图,底部横向流程图,assets/downloaded/ch05/text1_expanded/ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,expanded loose mode; duplicate reused after 12 query variants
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,64,提示模板：实验方案设计,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s064_r1_schematic.jpg,assets/downloaded/ch06/text1_expanded/ch06_s064_r1_schematic.jpg,ch06_s064_r1_schematic.jpg,.jpg,66009,1200,800,b175e66eb7f16ffdbf6b0a362fd94bf36edea20f4ad29d6bc0b530083e383334,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF%EF%BC%9A%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1+concept+diagram+open+educational+resource+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF+%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF%EF%BC%9A%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1+concept+diagram+open+educational+resource+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF+%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 提示模板：实验方案设计 concept diagram open educational resource 提示模板 实验方案设计,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 提示模板：实验方案设计 concept diagram open educational resource 提示模板 实验方案设计,概念示意,schematic,提示模板：实验方案设计的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,65,提示模板：审稿式检查,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s065_r1_schematic.jpg,assets/downloaded/ch06/text1_expanded/ch06_s065_r1_schematic.jpg,ch06_s065_r1_schematic.jpg,.jpg,43378,1200,800,c3d284695cf6a5b28dd6b854c5920fccf62df65b8f59912e599a1f462da77630,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF%EF%BC%9A%E5%AE%A1%E7%A8%BF%E5%BC%8F%E6%A3%80%E6%9F%A5+concept+diagram+open+educational+resource+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF+%E5%AE%A1%E7%A8%BF%E5%BC%8F%E6%A3%80%E6%9F%A5,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF%EF%BC%9A%E5%AE%A1%E7%A8%BF%E5%BC%8F%E6%A3%80%E6%9F%A5+concept+diagram+open+educational+resource+%E6%8F%90%E7%A4%BA%E6%A8%A1%E6%9D%BF+%E5%AE%A1%E7%A8%BF%E5%BC%8F%E6%A3%80%E6%9F%A5&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 提示模板：审稿式检查 concept diagram open educational resource 提示模板 审稿式检查,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 提示模板：审稿式检查 concept diagram open educational resource 提示模板 审稿式检查,概念示意,schematic,提示模板：审稿式检查的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,66,提示工程中的负面约束,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s066_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s066_r1_illustration.jpg,ch06_s066_r1_illustration.jpg,.jpg,39796,1000,700,d1c9d03214c352aab199746357caeff479c126ee9e569b53534db9651005d74a,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B%E4%B8%AD%E7%9A%84%E8%B4%9F%E9%9D%A2%E7%BA%A6%E6%9D%9F,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%8F%90%E7%A4%BA%E5%B7%A5%E7%A8%8B%E4%B8%AD%E7%9A%84%E8%B4%9F%E9%9D%A2%E7%BA%A6%E6%9D%9F&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 提示工程中的负面约束,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 提示工程中的负面约束,概念示意,algorithm_diagram,提示工程中的负面约束的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,67,分步提示：复杂任务拆解,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s067_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s067_r1_illustration.jpg,ch06_s067_r1_illustration.jpg,.jpg,44873,1000,699,3863eec0e6a765067004baaf6a7ef18d3db97fad0222dbfeb2121984c31915df,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%88%86%E6%AD%A5%E6%8F%90%E7%A4%BA%EF%BC%9A%E5%A4%8D%E6%9D%82%E4%BB%BB%E5%8A%A1%E6%8B%86%E8%A7%A3+concept+diagram+open+educational+resource+%E5%88%86%E6%AD%A5%E6%8F%90%E7%A4%BA+%E5%A4%8D%E6%9D%82%E4%BB%BB%E5%8A%A1%E6%8B%86%E8%A7%A3,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E5%88%86%E6%AD%A5%E6%8F%90%E7%A4%BA%EF%BC%9A%E5%A4%8D%E6%9D%82%E4%BB%BB%E5%8A%A1%E6%8B%86%E8%A7%A3+concept+diagram+open+educational+resource+%E5%88%86%E6%AD%A5%E6%8F%90%E7%A4%BA+%E5%A4%8D%E6%9D%82%E4%BB%BB%E5%8A%A1%E6%8B%86%E8%A7%A3&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 分步提示：复杂任务拆解 concept diagram open educational resource 分步提示 复杂任务拆解,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 分步提示：复杂任务拆解 concept diagram open educational resource 分步提示 复杂任务拆解,概念示意,schematic,分步提示：复杂任务拆解的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,68,结构化输出：JSON 与表格,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s068_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s068_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s068_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,93909,1598,900,d945fa02baf732bde9a470c2c1e8506290b584bb39c6245cb9ae7edd4fe1e168,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%BB%93%E6%9E%84%E5%8C%96%E8%BE%93%E5%87%BA%EF%BC%9AJSON+%E4%B8%8E%E8%A1%A8%E6%A0%BC+concept+diagram+open+educational+resource+%E7%BB%93%E6%9E%84%E5%8C%96%E8%BE%93%E5%87%BA+JSON+%E4%B8%8E%E8%A1%A8%E6%A0%BC,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E7%BB%93%E6%9E%84%E5%8C%96%E8%BE%93%E5%87%BA%EF%BC%9AJSON+%E4%B8%8E%E8%A1%A8%E6%A0%BC+concept+diagram+open+educational+resource+%E7%BB%93%E6%9E%84%E5%8C%96%E8%BE%93%E5%87%BA+JSON+%E4%B8%8E%E8%A1%A8%E6%A0%BC&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 结构化输出：JSON 与表格 concept diagram open educational resource 结构化输出 JSON 与表格,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 结构化输出：JSON 与表格 concept diagram open educational resource 结构化输出 JSON 与表格,概念示意,schematic,结构化输出：JSON 与表格的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,71,6.4 LLM在文献阅读、代码生成、实验方案设计中的应用,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s071_r1_llm-illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s071_r1_llm-illustration.jpg,ch06_s071_r1_llm-illustration.jpg,.jpg,60777,1000,700,ad5be6e213510e3ab1b87473e96c74c30aa93cd01498ea829bcc10c4178e9865,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+6+4+LLM%E5%9C%A8%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90+%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+6+4+LLM%E5%9C%A8%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90+%E5%AE%9E%E9%AA%8C%E6%96%B9%E6%A1%88%E8%AE%BE%E8%AE%A1%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 6 4 LLM在文献阅读 代码生成 实验方案设计中的应用,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 6 4 LLM在文献阅读 代码生成 实验方案设计中的应用,概念示意,algorithm_diagram,6.4 LLM在文献阅读、代码生成、实验方案设计中的应用的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,72,6.4 的学习任务,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s005_r1_large-language-model-transformer-prompt-engi.jpg,assets/downloaded/ch06/text1_expanded/ch06_s005_r1_large-language-model-transformer-prompt-engi.jpg,ch06_s005_r1_large-language-model-transformer-prompt-engi.jpg,.jpg,,,,ba5322deb0bd2f1b02031d108cb955d3c2f6931e7a629a14b07fda81caf84130,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+072,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+072&w=1600&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow ch06 072,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow ch06 072,概念示意,algorithm_diagram,6.4 的学习任务的教学示意图,右侧 40% 宽度,assets/downloaded/ch06/text1_expanded/ch06_s005_r1_large-language-model-transformer-prompt-engi.jpg,expanded loose mode; duplicate reused after 12 query variants
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,73,文献阅读：适合让 LLM 做什么？,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s073_r1_llm-illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s073_r1_llm-illustration.jpg,ch06_s073_r1_llm-illustration.jpg,.jpg,34826,1000,700,b6c0b434cd8002fd18a664c15c5b96e5fb9f3ff339388af38dc5c48475ecda57,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB+%E9%80%82%E5%90%88%E8%AE%A9+LLM+%E5%81%9A%E4%BB%80%E4%B9%88,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB+%E9%80%82%E5%90%88%E8%AE%A9+LLM+%E5%81%9A%E4%BB%80%E4%B9%88&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 文献阅读 适合让 LLM 做什么,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 文献阅读 适合让 LLM 做什么,概念示意,algorithm_diagram,文献阅读：适合让 LLM 做什么？的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,74,文献阅读工作流,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s074_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s074_r1_illustration.jpg,ch06_s074_r1_illustration.jpg,.jpg,38548,1000,700,f13c8b59cd33b0209554e7286f02df936a239d72d0ca4c84b7c40eb3fad5ab0f,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB%E5%B7%A5%E4%BD%9C%E6%B5%81,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E9%98%85%E8%AF%BB%E5%B7%A5%E4%BD%9C%E6%B5%81&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 文献阅读工作流,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 文献阅读工作流,概念示意,algorithm_diagram,文献阅读工作流的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,75,文献矩阵模板,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s075_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s075_r1_illustration.jpg,ch06_s075_r1_illustration.jpg,.jpg,49868,1000,700,bf593053c69a827659fe34a7dce0bdc2fe522d4e4418f06993b05f7b14864da2,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E7%9F%A9%E9%98%B5%E6%A8%A1%E6%9D%BF+concept+diagram+open+educational+resource+%E6%96%87%E7%8C%AE%E7%9F%A9%E9%98%B5%E6%A8%A1%E6%9D%BF,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E6%96%87%E7%8C%AE%E7%9F%A9%E9%98%B5%E6%A8%A1%E6%9D%BF+concept+diagram+open+educational+resource+%E6%96%87%E7%8C%AE%E7%9F%A9%E9%98%B5%E6%A8%A1%E6%9D%BF&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow 文献矩阵模板 concept diagram open educational resource 文献矩阵模板,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow 文献矩阵模板 concept diagram open educational resource 文献矩阵模板,概念示意,schematic,文献矩阵模板的教学示意图,右侧 35% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,76,LLM 辅助综述写作的边界,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s076_r1_transformer-llm.jpg,assets/downloaded/ch06/text1_expanded/ch06_s076_r1_transformer-llm.jpg,ch06_s076_r1_transformer-llm.jpg,.jpg,73416,1200,800,87fda22c86c12de45309edcac391a453aad15fa2cf7c4fe499657267de5cc1e8,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E8%BE%85%E5%8A%A9%E7%BB%BC%E8%BF%B0%E5%86%99%E4%BD%9C%E7%9A%84%E8%BE%B9%E7%95%8C,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+LLM+%E8%BE%85%E5%8A%A9%E7%BB%BC%E8%BF%B0%E5%86%99%E4%BD%9C%E7%9A%84%E8%BE%B9%E7%95%8C&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 辅助综述写作的边界,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow LLM 辅助综述写作的边界,概念示意,algorithm_diagram,LLM 辅助综述写作的边界的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,77,代码生成：适合场景,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s077_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s077_r1_illustration.jpg,ch06_s077_r1_illustration.jpg,.jpg,62389,1000,700,89657442c3bcd9537c4517f280394419bca8d4361fa1bc1a1103a73ddde91e25,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90+%E9%80%82%E5%90%88%E5%9C%BA%E6%99%AF,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90+%E9%80%82%E5%90%88%E5%9C%BA%E6%99%AF&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 代码生成 适合场景,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 代码生成 适合场景,概念示意,algorithm_diagram,代码生成：适合场景的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,78,代码生成工作流,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s078_r1_illustration.jpg,assets/downloaded/ch06/text1_expanded/ch06_s078_r1_illustration.jpg,ch06_s078_r1_illustration.jpg,.jpg,36329,1000,700,9b8018a382490836b306d84f24f73207b02f58e9133044bbd11567dcf1e39230,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90%E5%B7%A5%E4%BD%9C%E6%B5%81,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+%E4%BB%A3%E7%A0%81%E7%94%9F%E6%88%90%E5%B7%A5%E4%BD%9C%E6%B5%81&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 代码生成工作流,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow large language model Transformer attention mechanism prompt engineering workflow 代码生成工作流,概念示意,algorithm_diagram,代码生成工作流的教学示意图,右侧 40% 宽度,,expanded loose mode; resumed existing file; opened successfully
ch06,第6章_生成式AI大语言模型与提示工程_100页_Marp.md,79,课堂示例：生成最小数据分析脚本,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch05\text1_expanded\ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,assets/downloaded/ch05/text1_expanded/ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,.jpg,,,,e87947a7876be2a88c1ec43f11419cfcef41cf96a5307f0b18dcaec79cb8f4de,https://www.bing.com/images/search?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+079,https://tse1.mm.bing.net/th?q=Python+pandas+data+preprocessing+workflow+missing+values+feature+scaling+diagram+large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+ch06+079&w=1600&h=900&c=7&rs=1&p=0,Python pandas data preprocessing workflow missing values feature scaling diagram large language model Transformer attention mechanism prompt engineering workflow ch06 079,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Python pandas data preprocessing workflow missing values feature scaling diagram large language model Transformer attention mechanism prompt engineering workflow ch06 079,数据流程,flowchart,课堂示例：生成最小数据分析脚本的教学示意图,底部横向流程图,assets/downloaded/ch05/text1_expanded/ch05_s101_r1_python-pandas-data-preprocessing-missing-val.jpg,expanded loose mode; duplicate reused after 12 query variants
