chapter,md_file,slide_id,slide_title,need_image,candidate_rank,download_status,local_path,relative_path,file_name,file_ext,file_size_bytes,width_px,height_px,sha256,source_page_url,direct_image_url,source_title,source_author,source_license,attribution_text,search_query_used,image_role,image_type,caption_zh,layout_hint,duplicate_of,quality_notes
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,32,隐私保护：材料课程中的常见场景,yes,1,reused_duplicate,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch06\text1_expanded\ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,assets/downloaded/ch06/text1_expanded/ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,.jpg,,,,47b48fc8210ee90118a79f8d2ca10312fbe9abf4dcf248207c5dd990e16b2af1,https://www.bing.com/images/search?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+032,https://tse1.mm.bing.net/th?q=trustworthy+AI+framework+data+privacy+fairness+explainability+robustness+diagram+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+ch10+032&w=1600&h=900&c=7&rs=1&p=0,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow ch10 032,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI framework data privacy fairness explainability robustness diagram trustworthy AI data security privacy fairness explainability workflow ch10 032,安全合规案例,schematic,隐私保护：材料课程中的常见场景的教学示意图,右侧 40% 宽度,assets/downloaded/ch06/text1_expanded/ch06_s111_r1_trustworthy-framework-data-privacy-fairness.jpg,expanded loose mode; duplicate reused after 12 query variants
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,35,差分隐私的基本思想,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s035_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch10/text1_expanded/ch10_s035_r1_data-security-privacy-compliance.jpg,ch10_s035_r1_data-security-privacy-compliance.jpg,.jpg,49160,1000,699,263550a9151ae2aad6b310575edcd268e17f492826c201c9fea59b62a55876c0,https://www.bing.com/images/search?q=%E5%B7%AE%E5%88%86%E9%9A%90%E7%A7%81%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=%E5%B7%AE%E5%88%86%E9%9A%90%E7%A7%81%E7%9A%84%E5%9F%BA%E6%9C%AC%E6%80%9D%E6%83%B3+data+security+privacy+compliance+diagram&w=1000&h=700&c=7&rs=1&p=0,差分隐私的基本思想 data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,差分隐私的基本思想 data security privacy compliance diagram,安全合规案例,schematic,差分隐私的基本思想的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,36,加密、哈希与签名,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s036_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s036_r1_schematic.jpg,ch10_s036_r1_schematic.jpg,.jpg,65727,1200,799,a7703d18ec8302eb0868adeab2fb4def9bfd43e283cb1dd4c37544311bd37785,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E5%8A%A0%E5%AF%86%E3%80%81%E5%93%88%E5%B8%8C%E4%B8%8E%E7%AD%BE%E5%90%8D+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E5%8A%A0%E5%AF%86+%E5%93%88%E5%B8%8C%E4%B8%8E%E7%AD%BE%E5%90%8D,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E5%8A%A0%E5%AF%86%E3%80%81%E5%93%88%E5%B8%8C%E4%B8%8E%E7%AD%BE%E5%90%8D+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E5%8A%A0%E5%AF%86+%E5%93%88%E5%B8%8C%E4%B8%8E%E7%AD%BE%E5%90%8D&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 加密、哈希与签名 教学示意图 加密 哈希与签名,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 加密、哈希与签名 教学示意图 加密 哈希与签名,概念示意,schematic,加密、哈希与签名的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,37,Python示例：计算文件SHA256,yes,3,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s037_r1_pandas-numpy-csv-trustworthy-data-security-p.jpg,assets/downloaded/ch10/text1_expanded/ch10_s037_r1_pandas-numpy-csv-trustworthy-data-security-p.jpg,ch10_s037_r1_pandas-numpy-csv-trustworthy-data-security-p.jpg,.jpg,46308,1000,700,1e3446924ba7516b5e7bb09cf1c1c7d30364a0618e14c8a4c99000358fb2b83b,https://www.bing.com/images/search?q=Pandas+NumPy+CSV+trustworthy+data+security+privacy+fairness+explainability+trustworthy+AI+data+security+privacy+explainable+AI+flowchart+diagram,https://tse1.mm.bing.net/th?q=Pandas+NumPy+CSV+trustworthy+data+security+privacy+fairness+explainability+trustworthy+AI+data+security+privacy+explainable+AI+flowchart+diagram&w=1000&h=700&c=7&rs=1&p=0,Pandas NumPy CSV trustworthy data security privacy fairness explainability trustworthy AI data security privacy explainable AI flowchart diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,Pandas NumPy CSV trustworthy data security privacy fairness explainability trustworthy AI data security privacy explainable AI flowchart diagram,数据流程,flowchart,Python示例：计算文件SHA256的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,38,RAG与知识库的特殊安全风险,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s038_r1_rag-data-pipeline.jpg,assets/downloaded/ch10/text1_expanded/ch10_s038_r1_rag-data-pipeline.jpg,ch10_s038_r1_rag-data-pipeline.jpg,.jpg,49680,1000,700,abe37f700fe5ee6501a608d96224bacebe6a7484f332adc9f3bf5d4161dfafbd,https://www.bing.com/images/search?q=RAG%E4%B8%8E%E7%9F%A5%E8%AF%86%E5%BA%93%E7%9A%84%E7%89%B9%E6%AE%8A%E5%AE%89%E5%85%A8%E9%A3%8E%E9%99%A9+data+pipeline+workflow,https://tse1.mm.bing.net/th?q=RAG%E4%B8%8E%E7%9F%A5%E8%AF%86%E5%BA%93%E7%9A%84%E7%89%B9%E6%AE%8A%E5%AE%89%E5%85%A8%E9%A3%8E%E9%99%A9+data+pipeline+workflow&w=1000&h=700&c=7&rs=1&p=0,RAG与知识库的特殊安全风险 data pipeline workflow,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,RAG与知识库的特殊安全风险 data pipeline workflow,数据流程,flowchart,RAG与知识库的特殊安全风险的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,39,LLM应用的攻击面,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s039_r1_large-language-model-transformer-attention-m.jpg,assets/downloaded/ch10/text1_expanded/ch10_s039_r1_large-language-model-transformer-attention-m.jpg,ch10_s039_r1_large-language-model-transformer-attention-m.jpg,.jpg,63955,1400,900,fdc3f8847707c7b87d995e36a546a5bdc38df78403fd4ceec98d86f6c6ca647d,https://www.bing.com/images/search?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+LLM%E5%BA%94%E7%94%A8%E7%9A%84%E6%94%BB%E5%87%BB%E9%9D%A2,https://tse1.mm.bing.net/th?q=large+language+model+Transformer+attention+mechanism+prompt+engineering+workflow+trustworthy+AI+data+security+privacy+fairness+explainability+workflow+LLM%E5%BA%94%E7%94%A8%E7%9A%84%E6%94%BB%E5%87%BB%E9%9D%A2&w=1400&h=900&c=7&rs=1&p=0,large language model Transformer attention mechanism prompt engineering workflow trustworthy AI data security privacy fairness explainability workflow LLM应用的攻击面,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,large language model Transformer attention mechanism prompt engineering workflow trustworthy AI data security privacy fairness explainability workflow LLM应用的攻击面,概念示意,algorithm_diagram,LLM应用的攻击面的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,40,AI工具调用的最小权限原则,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s040_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s040_r1_schematic.jpg,ch10_s040_r1_schematic.jpg,.jpg,56264,1200,799,f1531bef7c293f989c5f09f51be5122fc74fafbd7be2758552056af22f77dd19,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+AI%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E6%9C%80%E5%B0%8F%E6%9D%83%E9%99%90%E5%8E%9F%E5%88%99+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+AI%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E6%9C%80%E5%B0%8F%E6%9D%83%E9%99%90%E5%8E%9F%E5%88%99,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+AI%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E6%9C%80%E5%B0%8F%E6%9D%83%E9%99%90%E5%8E%9F%E5%88%99+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+AI%E5%B7%A5%E5%85%B7%E8%B0%83%E7%94%A8%E7%9A%84%E6%9C%80%E5%B0%8F%E6%9D%83%E9%99%90%E5%8E%9F%E5%88%99&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 AI工具调用的最小权限原则 教学示意图 AI工具调用的最小权限原则,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 AI工具调用的最小权限原则 教学示意图 AI工具调用的最小权限原则,概念示意,schematic,AI工具调用的最小权限原则的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,41,实验室数据安全检查清单,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s041_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch10/text1_expanded/ch10_s041_r1_data-security-privacy-compliance.jpg,ch10_s041_r1_data-security-privacy-compliance.jpg,.jpg,70271,1000,700,959a8f9e9cdacbab359d625634b90f5644326789dbeb9f934bf1d907fae9431a,https://www.bing.com/images/search?q=%E5%AE%9E%E9%AA%8C%E5%AE%A4%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8%E6%A3%80%E6%9F%A5%E6%B8%85%E5%8D%95+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=%E5%AE%9E%E9%AA%8C%E5%AE%A4%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8%E6%A3%80%E6%9F%A5%E6%B8%85%E5%8D%95+data+security+privacy+compliance+diagram&w=1000&h=700&c=7&rs=1&p=0,实验室数据安全检查清单 data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,实验室数据安全检查清单 data security privacy compliance diagram,安全合规案例,schematic,实验室数据安全检查清单的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,42,从安全合规到科研效率,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s042_r1_data-security-privacy-compliance.jpg,assets/downloaded/ch10/text1_expanded/ch10_s042_r1_data-security-privacy-compliance.jpg,ch10_s042_r1_data-security-privacy-compliance.jpg,.jpg,80861,1000,699,793bb97308bbef353e803943bcf00a65e1b3d8dff2008960c57ee0664c37c724,https://www.bing.com/images/search?q=%E4%BB%8E%E5%AE%89%E5%85%A8%E5%90%88%E8%A7%84%E5%88%B0%E7%A7%91%E7%A0%94%E6%95%88%E7%8E%87+data+security+privacy+compliance+diagram,https://tse1.mm.bing.net/th?q=%E4%BB%8E%E5%AE%89%E5%85%A8%E5%90%88%E8%A7%84%E5%88%B0%E7%A7%91%E7%A0%94%E6%95%88%E7%8E%87+data+security+privacy+compliance+diagram&w=1000&h=700&c=7&rs=1&p=0,从安全合规到科研效率 data security privacy compliance diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,从安全合规到科研效率 data security privacy compliance diagram,安全合规案例,schematic,从安全合规到科研效率的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,43,10.3 AI科研应用中的版权、署名与学术规范,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s043_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s043_r1_schematic.jpg,ch10_s043_r1_schematic.jpg,.jpg,124244,1200,800,2e392d7713d57b49f00009b8bac587b17d3f0139bac0cc4ed3a7451c8835fd34,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+10.3+AI%E7%A7%91%E7%A0%94%E5%BA%94%E7%94%A8%E4%B8%AD%E7%9A%84%E7%89%88%E6%9D%83%E3%80%81%E7%BD%B2%E5%90%8D%E4%B8%8E%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+10+3+AI%E7%A7%91%E7%A0%94%E5%BA%94%E7%94%A8%E4%B8%AD%E7%9A%84%E7%89%88%E6%9D%83+%E7%BD%B2%E5%90%8D%E4%B8%8E%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+10.3+AI%E7%A7%91%E7%A0%94%E5%BA%94%E7%94%A8%E4%B8%AD%E7%9A%84%E7%89%88%E6%9D%83%E3%80%81%E7%BD%B2%E5%90%8D%E4%B8%8E%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+10+3+AI%E7%A7%91%E7%A0%94%E5%BA%94%E7%94%A8%E4%B8%AD%E7%9A%84%E7%89%88%E6%9D%83+%E7%BD%B2%E5%90%8D%E4%B8%8E%E5%AD%A6%E6%9C%AF%E8%A7%84%E8%8C%83&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 10.3 AI科研应用中的版权、署名与学术规范 教学示意图 10 3 AI科研应用中的版权 署名与学术规范,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 10.3 AI科研应用中的版权、署名与学术规范 教学示意图 10 3 AI科研应用中的版权 署名与学术规范,概念示意,schematic,10.3 AI科研应用中的版权、署名与学术规范的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,44,10.3.1 AI辅助科研的常见用途,yes,7,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s044_r1_microstructure-microscopy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s044_r1_microstructure-microscopy.jpg,ch10_s044_r1_microstructure-microscopy.jpg,.jpg,44961,1000,700,f8930934df1f2be17565070f364a5432cd49f5bd512acd744f6b1449937dddc0,https://www.bing.com/images/search?q=10+3+1+AI%E8%BE%85%E5%8A%A9%E7%A7%91%E7%A0%94%E7%9A%84%E5%B8%B8%E8%A7%81%E7%94%A8%E9%80%94+materials+microstructure+microscopy,https://tse1.mm.bing.net/th?q=10+3+1+AI%E8%BE%85%E5%8A%A9%E7%A7%91%E7%A0%94%E7%9A%84%E5%B8%B8%E8%A7%81%E7%94%A8%E9%80%94+materials+microstructure+microscopy&w=1000&h=700&c=7&rs=1&p=0,10 3 1 AI辅助科研的常见用途 materials microstructure microscopy,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,10 3 1 AI辅助科研的常见用途 materials microstructure microscopy,材料组织,microscopy,10.3.1 AI辅助科研的常见用途的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,46,应披露的AI使用场景,yes,5,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s046_r1_trustworthy-data-security-privacy-explainabl.jpg,assets/downloaded/ch10/text1_expanded/ch10_s046_r1_trustworthy-data-security-privacy-explainabl.jpg,ch10_s046_r1_trustworthy-data-security-privacy-explainabl.jpg,.jpg,97834,1400,900,e847ca709bf70ac84a6592dbe5982031dd341bdb6c4cef8f07a22bcd0aa99099,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+explainable+AI+data+pipeline+workflow+%E5%BA%94%E6%8A%AB%E9%9C%B2%E7%9A%84AI%E4%BD%BF%E7%94%A8%E5%9C%BA%E6%99%AF+education,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+explainable+AI+data+pipeline+workflow+%E5%BA%94%E6%8A%AB%E9%9C%B2%E7%9A%84AI%E4%BD%BF%E7%94%A8%E5%9C%BA%E6%99%AF+education&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy explainable AI data pipeline workflow 应披露的AI使用场景 education,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy explainable AI data pipeline workflow 应披露的AI使用场景 education,数据流程,flowchart,应披露的AI使用场景的教学示意图,底部横向流程图,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,47,引用核验：大模型最容易出错的环节,yes,3,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s047_r1_token-llm-prompt-trustworthy-data-security-p.jpg,assets/downloaded/ch10/text1_expanded/ch10_s047_r1_token-llm-prompt-trustworthy-data-security-p.jpg,ch10_s047_r1_token-llm-prompt-trustworthy-data-security-p.jpg,.jpg,50338,1000,700,72312c8feba81b3ffb66ab8fc6a19b23dd408daa4abcd1e19ac9b7ad1e81bc87,https://www.bing.com/images/search?q=token+LLM+prompt+trustworthy+data+security+privacy+fairness+explainability+trustworthy+AI+data+security+privacy+explainable+AI+algorithm_diagram+diagram,https://tse1.mm.bing.net/th?q=token+LLM+prompt+trustworthy+data+security+privacy+fairness+explainability+trustworthy+AI+data+security+privacy+explainable+AI+algorithm_diagram+diagram&w=1000&h=700&c=7&rs=1&p=0,token LLM prompt trustworthy data security privacy fairness explainability trustworthy AI data security privacy explainable AI algorithm_diagram diagram,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,token LLM prompt trustworthy data security privacy fairness explainability trustworthy AI data security privacy explainable AI algorithm_diagram diagram,概念示意,algorithm_diagram,引用核验：大模型最容易出错的环节的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,48,引用核验的最小流程,yes,1,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s048_r1_trustworthy-data-security-privacy-fairness-e.jpg,assets/downloaded/ch10/text1_expanded/ch10_s048_r1_trustworthy-data-security-privacy-fairness-e.jpg,ch10_s048_r1_trustworthy-data-security-privacy-fairness-e.jpg,.jpg,64963,1400,899,41788eb93a3917f17c1469cc7dd3d47111feb63b93c0873333bdd9d999766e1d,https://www.bing.com/images/search?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E5%BC%95%E7%94%A8%E6%A0%B8%E9%AA%8C%E7%9A%84%E6%9C%80%E5%B0%8F%E6%B5%81%E7%A8%8B+concept+diagram+open+educational+resource+%E5%BC%95%E7%94%A8%E6%A0%B8%E9%AA%8C%E7%9A%84%E6%9C%80%E5%B0%8F%E6%B5%81%E7%A8%8B,https://tse1.mm.bing.net/th?q=trustworthy+AI+data+security+privacy+fairness+explainability+workflow+%E5%BC%95%E7%94%A8%E6%A0%B8%E9%AA%8C%E7%9A%84%E6%9C%80%E5%B0%8F%E6%B5%81%E7%A8%8B+concept+diagram+open+educational+resource+%E5%BC%95%E7%94%A8%E6%A0%B8%E9%AA%8C%E7%9A%84%E6%9C%80%E5%B0%8F%E6%B5%81%E7%A8%8B&w=1400&h=900&c=7&rs=1&p=0,trustworthy AI data security privacy fairness explainability workflow 引用核验的最小流程 concept diagram open educational resource 引用核验的最小流程,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,trustworthy AI data security privacy fairness explainability workflow 引用核验的最小流程 concept diagram open educational resource 引用核验的最小流程,概念示意,schematic,引用核验的最小流程的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,49,版权：输入材料也需要注意,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s049_r1_schematic.jpg,assets/downloaded/ch10/text1_expanded/ch10_s049_r1_schematic.jpg,ch10_s049_r1_schematic.jpg,.jpg,81137,1200,800,e8b5ce67abad5967f35ef9f3c44e5ede8df393c1ae8d2147cf777f8cb823fc7f,https://www.bing.com/images/search?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E7%89%88%E6%9D%83%EF%BC%9A%E8%BE%93%E5%85%A5%E6%9D%90%E6%96%99%E4%B9%9F%E9%9C%80%E8%A6%81%E6%B3%A8%E6%84%8F+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E7%89%88%E6%9D%83+%E8%BE%93%E5%85%A5%E6%9D%90%E6%96%99%E4%B9%9F%E9%9C%80%E8%A6%81%E6%B3%A8%E6%84%8F,https://tse1.mm.bing.net/th?q=%E5%8F%AF%E4%BF%A1AI+%E6%95%B0%E6%8D%AE%E5%AE%89%E5%85%A8+%E7%BB%BC%E5%90%88%E5%BA%94%E7%94%A8+%E7%89%88%E6%9D%83%EF%BC%9A%E8%BE%93%E5%85%A5%E6%9D%90%E6%96%99%E4%B9%9F%E9%9C%80%E8%A6%81%E6%B3%A8%E6%84%8F+%E6%95%99%E5%AD%A6%E7%A4%BA%E6%84%8F%E5%9B%BE+%E7%89%88%E6%9D%83+%E8%BE%93%E5%85%A5%E6%9D%90%E6%96%99%E4%B9%9F%E9%9C%80%E8%A6%81%E6%B3%A8%E6%84%8F&w=1200&h=800&c=7&rs=1&p=0,可信AI 数据安全 综合应用 版权：输入材料也需要注意 教学示意图 版权 输入材料也需要注意,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,可信AI 数据安全 综合应用 版权：输入材料也需要注意 教学示意图 版权 输入材料也需要注意,概念示意,schematic,版权：输入材料也需要注意的教学示意图,右侧 35% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
ch10,第10章_可信AI数据安全与综合应用_100页_Marp.md,50,AI生成图像和科研图件,yes,6,downloaded,E:\machine_learning\markdown\AI-BigData-Course-Add-Figs-0\assets\downloaded\ch10\text1_expanded\ch10_s050_r1_microscopy.jpg,assets/downloaded/ch10/text1_expanded/ch10_s050_r1_microscopy.jpg,ch10_s050_r1_microscopy.jpg,.jpg,58909,1200,800,7420fba66387d003b25e7565cb795b264a7a7aeeedc9e6fab7b6dc07b5f87d04,https://www.bing.com/images/search?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+AI%E7%94%9F%E6%88%90%E5%9B%BE%E5%83%8F%E5%92%8C%E7%A7%91%E7%A0%94%E5%9B%BE%E4%BB%B6+AI%E7%94%9F%E6%88%90%E5%9B%BE%E5%83%8F%E5%92%8C%E7%A7%91%E7%A0%94%E5%9B%BE%E4%BB%B6,https://tse1.mm.bing.net/th?q=%E6%9D%90%E6%96%99%E6%98%BE%E5%BE%AE%E7%BB%84%E7%BB%87%E8%AF%86%E5%88%AB+%E5%9B%BE%E5%83%8F+AI%E7%94%9F%E6%88%90%E5%9B%BE%E5%83%8F%E5%92%8C%E7%A7%91%E7%A0%94%E5%9B%BE%E4%BB%B6+AI%E7%94%9F%E6%88%90%E5%9B%BE%E5%83%8F%E5%92%8C%E7%A7%91%E7%A0%94%E5%9B%BE%E4%BB%B6&w=1200&h=800&c=7&rs=1&p=0,材料显微组织识别 图像 AI生成图像和科研图件 AI生成图像和科研图件,unknown,unknown; copyright risk not checked,Bing thumbnail fallback; 来源和版权未核验，需人工复核后再用于正式课件。,材料显微组织识别 图像 AI生成图像和科研图件 AI生成图像和科研图件,材料组织,microscopy,AI生成图像和科研图件的教学示意图,右侧 40% 宽度,,expanded loose mode; source and copyright not verified; opened successfully
